Time (secs),[3d Latitude],[3d Longitude],[3d Altitude M],[3d Altitude Ft],[3d Heading],GROSS WEIGHT (KG),WIND SPEED,CAPT PITCH ATT,RIGHT ENG N2 TACHO,RIGHT ENG N1 TACHO,N1 #2 COMMAND INDICATED,N1 #1 COMMAND INDICATED,TE FLAP POSN - RIGHT,TE FLAP POSN - LEFT,FLAP 4 EXTEND,FLAP 3 EXTEND,FLAP 2 EXTEND,FLAP 1 EXTEND,FLAP HANDLE POSN,Flap Handle Selection,WIND DIRECTION TRUE,SELECTED FUEL FLOW #2 (KG),SELECTED FUEL FLOW #1 (KG),RIGHT MAIN FUEL QTY (KG),LEFT MAIN FUEL QTY (KG),CENTER MAIN FUEL QTY (KG),AUX TANK FUEL QTY ( KG),TRUE AIRSPEED (derived),V2 SPEED,V1 SPEED,TOTAL AIR TEMP,MACH,IAS DISPLAY,CAPT GROUNDSPEED,COMPUTED AIRSPEED,PRES POSN LONG,PRES POSN LAT,WIND DIRECTION TRUE.1
1137.5,51.439442,4.351527,7776.5,25513.6,203.2,,18,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137.75,51.439003,4.351198,7778.9,25521.3,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.0,51.43856,4.350869,7781.2,25529.0,203.2,,,U 4.6,96.38,,97.5,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,46.1,2395,2402,,,,,407.8,,,-18,0.685,Display - IAS (1),423.5,282.5,,N51 25.47,
1138.25,51.438118,4.35054,7783.5,25536.5,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138.5,51.437675,4.35021,7785.8,25544.1,203.2,,,U 4.6,,,,,,0,,,,,,,43.2,,,,,,,,,,,,,,,,,
1138.75,51.437237,4.349882,7788.1,25551.5,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.0,51.436794,4.349552,7790.3,25558.6,203.2,,,U 4.6,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2395,2395,,,,,407.7,,,-18,0.685,Display - IAS (1),424,282.3,E004 22.79,,
1139.25,51.436352,4.349224,7792.4,25565.6,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139.5,51.435913,4.348894,7794.5,25572.5,203.2,,,U 4.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1139.75,51.435467,4.348566,7796.6,25579.5,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.0,51.435028,4.348236,7798.8,25586.8,203.2,,,U 4.6,,97.6,97.5,97.63,,0,False (0),False (0),False (0),False (0),-0.4,0,,2395,2395,,,,,408.3,,,-18,0.686,Display - IAS (1),424,282.5,,,
1140.25,51.434586,4.347907,7801.1,25594.3,203.2,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.5,51.434147,4.347578,7803.4,25601.9,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140.75,51.433704,4.347249,7805.8,25609.5,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.0,51.433262,4.34692,7808.1,25617.2,203.3,,17,U 4.6,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2402,2395,,,,,409.2,,,-18.25,0.688,Display - IAS (1),424.5,283.3,,,
1141.25,51.432823,4.346591,7810.5,25625.0,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.5,51.432377,4.346262,7812.9,25632.7,203.3,,17.5,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141.75,51.431938,4.345933,7815.2,25640.3,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.0,51.431488,4.345603,7817.4,25647.7,203.3,,,U 4.4,96.25,,97.5,97.5,,,False (0),False (0),False (0),False (0),-0.4,0,43.2,2395,2388,,,,,408.5,,,-18.25,0.687,Display - IAS (1),425,282.5,,N51 25.05,
1142.25,51.431042,4.345275,7819.6,25654.9,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142.5,51.430595,4.344945,7821.8,25662.1,203.3,,,U 4.4,,,,,,0,,,,,,,41.1,,,,,,,,,,,,,,,,,
1142.75,51.430141,4.344615,7824.0,25669.2,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.0,51.429688,4.344281,7826.2,25676.3,203.3,63794.0,,U 4.4,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2395,2380,,,,,409.3,,,-18.25,0.688,Display - IAS (1),425,283,E004 22.47,,
1143.25,51.429234,4.343946,7828.3,25683.6,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143.5,51.428783,4.343608,7830.6,25690.8,203.3,,,U 4.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1143.75,51.428329,4.343268,7832.8,25698.2,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.0,51.427879,4.342928,7835.1,25705.8,203.3,,,U 4.4,,97.6,97.63,97.63,,0,False (0),False (0),False (0),False (0),-0.4,0,,2395,2388,,,,,408.6,,,-18.25,0.687,Display - IAS (1),425.5,282.3,,,
1144.25,51.427429,4.342588,7837.5,25713.5,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.5,51.426975,4.342249,7839.9,25721.4,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144.75,51.426521,4.341909,7842.2,25729.2,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.0,51.426067,4.341569,7844.5,25736.7,203.3,,17.5,U 4.4,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2388,2388,,,,,410.2,,,-18.5,0.689,Display - IAS (1),425.5,283.5,,,
1145.25,51.425617,4.341229,7846.8,25743.9,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.5,51.425163,4.340889,7848.9,25751.1,203.3,,18,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145.75,51.424713,4.34055,7851.1,25758.2,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.0,51.424267,4.34021,7853.3,25765.4,203.3,,,U 4.4,96.25,,97.5,97.5,,,False (0),False (0),False (0),False (0),-0.4,0,41.1,2388,2388,,,,,410.7,,,-18.5,0.691,Display - IAS (1),426,283.8,,N51 24.62,
1146.25,51.42382,4.33987,7855.5,25772.6,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146.5,51.423378,4.33953,7857.7,25779.9,203.3,,,U 4.4,,,,,,0,,,,,,,39.4,,,,,,,,,,,,,,,,,
1146.75,51.422935,4.339193,7859.9,25787.2,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.0,51.422493,4.338858,7862.2,25794.7,203.3,,,U 4.4,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2388,2380,,,,,410.6,,,-18.5,0.691,Display - IAS (1),426.5,283.5,E004 22.15,,
1147.25,51.42205,4.338524,7864.5,25802.3,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147.5,51.421612,4.338193,7866.9,25809.9,203.3,,,U 4.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1147.75,51.421173,4.337864,7869.2,25817.6,203.3,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.0,51.420727,4.337535,7871.5,25825.1,203.3,,,U 4.6,,97.6,97.5,97.5,,0,False (0),False (0),False (0),False (0),-0.4,0,,2380,2380,,,,,410.8,,,-18.5,0.691,Display - IAS (1),426.5,283.5,,,
1148.25,51.420288,4.337206,7873.7,25832.4,203.3,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.5,51.419846,4.336876,7876.0,25839.8,203.4,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148.75,51.419403,4.336548,7878.2,25847.2,203.5,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.0,51.418961,4.336218,7880.5,25854.7,203.6,,17,U 4.6,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2380,2380,,,,,410.4,,,-18.5,0.691,Display - IAS (1),427,283,,,
1149.25,51.418522,4.33589,7882.8,25862.3,203.6,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.5,51.418079,4.33556,7885.2,25870.0,203.6,,18,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149.75,51.417637,4.335232,7887.5,25877.7,203.6,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.0,51.417191,4.334902,7889.9,25885.6,203.6,,,U 4.6,96.13,,97.63,97.5,,,False (0),False (0),False (0),False (0),-0.4,0,37.3,2373,2380,,,,,409.5,,,-18.75,0.689,Display - IAS (1),427,282.3,,N51 24.19,
1150.25,51.41674,4.334573,7892.3,25893.5,203.6,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150.5,51.416294,4.334244,7894.8,25901.5,203.6,,,U 4.6,,,,,,0,,,,,,,35.2,,,,,,,,,,,,,,,,,
1150.75,51.415836,4.333913,7897.1,25909.3,203.6,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.0,51.415386,4.33358,7899.4,25916.8,203.6,,,U 4.6,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2366,2380,,,,,409.2,,,-18.75,0.688,Display - IAS (1),427.5,281.8,E004 21.83,,
1151.25,51.414936,4.333244,7901.7,25924.1,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151.5,51.414482,4.332907,7903.8,25931.2,203.6,,,U 4.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1151.75,51.414032,4.332567,7906.0,25938.4,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.0,51.413578,4.332227,7908.3,25945.7,203.6,,,U 4.4,,97.6,97.63,97.63,,0,False (0),False (0),False (0),False (0),-0.4,0,,2359,2373,,,,,409.5,,,-19,0.69,Display - IAS (1),427.5,282,,,
1152.25,51.413128,4.331887,7910.5,25953.1,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.5,51.412674,4.331547,7912.8,25960.5,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152.75,51.412224,4.331208,7915.0,25967.8,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.0,51.41177,4.330868,7917.1,25974.9,203.6,,18.5,U 4.4,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2359,2359,,,,,409.4,,,-19,0.689,Display - IAS (1),428,281.8,,,
1153.25,51.411316,4.330528,7919.2,25981.6,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.5,51.410866,4.330188,7921.2,25988.3,203.6,,20,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153.75,51.410412,4.329848,7923.3,25994.9,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.0,51.409962,4.329509,7925.3,26001.6,203.6,,,U 4.2,96.25,,97.63,97.5,,,False (0),False (0),False (0),False (0),-0.4,0,36.6,2359,2359,,,,,409.9,,,-19,0.69,Display - IAS (1),428.5,282,,N51 23.76,
1154.25,51.409508,4.329169,7927.3,26008.3,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154.5,51.409058,4.328829,7929.4,26015.0,203.6,,,U 4.2,,,,,,0,,,,,,,34.5,,,,,,,,,,,,,,,,,
1154.75,51.408607,4.328489,7931.4,26021.7,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.0,51.408154,4.32815,7933.4,26028.2,203.6,,,U 4.2,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2366,2366,,,,,410.4,,,-19,0.691,Display - IAS (1),428.5,282.3,E004 21.50,,
1155.25,51.407703,4.32781,7935.3,26034.6,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155.5,51.407249,4.32747,7937.3,26040.9,203.6,,,U 4.2,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1155.75,51.406796,4.32713,7939.2,26047.3,203.6,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.0,51.406342,4.32679,7941.2,26053.7,203.6,,,U 4.0,,97.5,97.5,97.5,,0,False (0),False (0),False (0),False (0),-0.4,0,,2366,2366,,,,,411.5,,,-19,0.693,Display - IAS (1),429,283,,,
1156.25,51.405891,4.326451,7943.1,26060.1,203.6,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.5,51.405441,4.326111,7945.1,26066.6,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156.75,51.404987,4.325771,7947.1,26073.1,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.0,51.404537,4.325431,7949.1,26079.7,203.6,,19,U 4.2,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2366,2366,,,,,413.6,,,-19,0.697,Display - IAS (1),429.5,284.5,,,
1157.25,51.404083,4.325091,7951.1,26086.4,203.6,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.5,51.403633,4.324752,7953.2,26093.1,203.6,,18,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157.75,51.403179,4.324412,7955.2,26099.8,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.0,51.402733,4.324072,7957.2,26106.3,203.6,,,U 4.4,96.13,,97.5,97.5,,,False (0),False (0),False (0),False (0),-0.4,0,36.6,2366,2366,,,,,414.1,,,-19,0.698,Display - IAS (1),429.5,284.8,,N51 23.33,
1158.25,51.40229,4.323732,7959.1,26112.7,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158.5,51.401844,4.323392,7961.1,26119.0,203.6,,,U 4.4,,,,,,0,,,,,,,35.9,,,,,,,,,,,,,,,,,
1158.75,51.401405,4.323053,7963.1,26125.5,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.0,51.400959,4.322713,7965.1,26132.2,203.6,,,U 4.4,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2366,2373,,,,,414.3,,,-19,0.698,Display - IAS (1),430,284.8,E004 21.17,,
1159.25,51.40052,4.322373,7967.2,26139.2,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159.5,51.400078,4.322033,7969.4,26146.3,203.6,,,U 4.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1159.75,51.399639,4.321694,7971.6,26153.7,203.6,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.0,51.399197,4.321354,7974.0,26161.3,203.6,,,U 4.6,,97.5,97.5,97.5,,0,False (0),False (0),False (0),False (0),-0.4,0,,2366,2359,,,,,413.5,,,-19,0.695,Display - IAS (1),430.5,284,,,
1160.25,51.398754,4.321014,7976.4,26169.3,203.6,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.5,51.398315,4.320674,7978.9,26177.4,203.6,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160.75,51.397869,4.320334,7981.3,26185.4,203.6,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.0,51.39743,4.319995,7983.8,26193.4,203.6,,18,U 4.7,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2366,2351,,,,,413.5,,,-19,0.698,Display - IAS (1),430.5,283.8,,,
1161.25,51.396988,4.319655,7986.1,26201.3,203.6,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.5,51.396545,4.319316,7988.5,26209.1,203.6,,20.5,U 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161.75,51.396107,4.318976,7990.9,26216.8,203.6,,,U 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.0,51.395657,4.318636,7993.2,26224.5,203.6,,,U 4.9,96.25,,97.5,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,36.6,2359,2344,,,,,413.8,,,-19.25,0.698,Display - IAS (1),430.5,284,,N51 22.91,
1162.25,51.39521,4.318296,7995.5,26232.1,203.7,,,U 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162.5,51.39476,4.317956,7997.8,26239.6,203.8,,,U 4.7,,,,,,0,,,,,,,33,,,,,,,,,,,,,,,,,
1162.75,51.394306,4.317617,8000.2,26247.4,203.9,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.0,51.393852,4.317277,8002.7,26255.5,204.0,,,U 4.6,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2359,2351,,,,,413.4,*0.00,,-19.25,0.697,Display - IAS (1),430.5,283.5,E004 20.84,,
1163.25,51.393402,4.316937,8005.2,26263.9,204.0,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163.5,51.392952,4.316597,8007.8,26272.5,204.0,,,U 4.6,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1163.75,51.392498,4.316257,8010.4,26280.8,204.0,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.0,51.392048,4.315918,8012.8,26288.7,204.0,,,U 4.6,,97.6,97.5,97.5,,0,False (0),False (0),False (0),False (0),-0.4,0,,2344,2351,,,,,410.3,,,-19.25,0.691,Display - IAS (1),431,280.8,,,
1164.25,51.391594,4.315578,8015.1,26296.1,204.0,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.5,51.391144,4.315238,8017.3,26303.4,204.0,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164.75,51.39069,4.314898,8019.5,26310.6,204.0,,,U 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.0,51.390236,4.314559,8021.7,26317.8,204.0,,19,U 4.7,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2337,2351,,,,,411.5,,,-19.5,0.695,Display - IAS (1),431,281.8,,,
1165.25,51.389786,4.314219,8023.9,26325.0,204.0,,,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.5,51.389332,4.313879,8026.1,26332.3,204.0,,21.5,U 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165.75,51.388882,4.31354,8028.2,26339.4,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166.0,51.388428,4.3132,8030.4,26346.3,204.0,,,U 4.2,96,,97.63,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,33.4,2337,2344,,,,,411.1,,,-19.5,0.693,Display - IAS (1),431.5,281.3,,N51 22.47,
1166.25,51.387978,4.31286,8032.4,26353.0,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166.5,51.387524,4.31252,8034.4,26359.6,204.0,,,U 4.2,,,,,,0,,,,,,,30.2,,,,,,,,,,,,,,,,,
1166.75,51.38707,4.312181,8036.5,26366.4,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167.0,51.38662,4.311841,8038.6,26373.2,204.0,,,U 4.0,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2330,2344,,,,,412.3,,,-19.75,0.696,Display - IAS (1),432,282.3,E004 20.51,,
1167.25,51.386166,4.311501,8040.7,26380.3,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167.5,51.385715,4.311161,8042.9,26387.5,204.0,,,U 4.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1167.75,51.385262,4.310821,8045.0,26394.2,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168.0,51.384811,4.310482,8046.9,26400.4,204.0,,,U 4.0,,97.5,97.63,97.63,,0,False (0),False (0),False (0),False (0),-0.4,0,,2330,2337,,,,,411.3,,,-19.75,0.694,Display - IAS (1),432,281.3,,,
1168.25,51.384357,4.310142,8048.6,26406.0,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168.5,51.383907,4.309802,8050.2,26411.4,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168.75,51.383457,4.309462,8051.9,26416.8,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169.0,51.382999,4.309122,8053.6,26422.5,204.0,,20.5,U 3.9,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2337,2330,,,,,413,,,-19.75,0.697,Display - IAS (1),432.5,282.5,,,
1169.25,51.382549,4.308783,8055.4,26428.5,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169.5,51.382095,4.308443,8057.3,26434.6,204.0,,21.5,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169.75,51.381641,4.308103,8059.0,26440.4,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170.0,51.381184,4.307763,8060.7,26446.0,204.0,,,U 3.9,96.13,,97.5,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,31.6,2344,2337,,,,,411.4,,,-20,0.694,Display - IAS (1),433,281.3,,N51 22.04,
1170.25,51.380726,4.307424,8062.3,26451.1,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170.5,51.380268,4.307084,8063.8,26456.1,204.0,,,U 3.9,,,,,,0,,,,,,,28.8,,,,,,,,,,,,,,,,,
1170.75,51.379803,4.306744,8065.3,26461.0,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171.0,51.379341,4.306404,8066.8,26466.0,204.0,,,U 3.9,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2344,2337,,,,,411.6,,*0.00,-20,0.694,Display - IAS (1),433.5,281.3,E004 20.18,,
1171.25,51.378876,4.306064,8068.3,26470.9,204.0,,,U 3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171.5,51.378414,4.305725,8069.9,26475.9,204.0,,,U 4.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1171.75,51.377949,4.305385,8071.4,26481.1,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172.0,51.377487,4.305045,8073.1,26486.4,204.0,,,U 4.0,,97.6,97.63,97.63,,0,False (0),False (0),False (0),False (0),-0.4,0,,2337,2330,,,,,413.6,,,-20,0.699,Display - IAS (1),434,282.8,,,
1172.25,51.377029,4.304705,8074.7,26492.0,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172.5,51.376564,4.304365,8076.5,26497.6,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172.75,51.376102,4.304026,8078.2,26503.3,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173.0,51.375637,4.303686,8080.0,26509.2,204.0,,21.5,U 4.0,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2337,2322,,,,,411.9,,,-20,0.696,Display - IAS (1),434,281.3,,,
1173.25,51.375175,4.303346,8081.8,26515.1,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173.5,51.37471,4.303006,8083.6,26521.0,204.0,,23.5,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173.75,51.374249,4.302666,8085.4,26526.9,204.0,,,U 4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174.0,51.373795,4.302327,8087.2,26532.7,204.0,,,U 4.2,96.13,,97.63,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,30.9,2337,2315,,,,,411.4,,,-20,0.694,Display - IAS (1),434.5,280.8,,N51 21.60,
1174.25,51.373333,4.301987,8088.9,26538.3,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174.5,51.372883,4.301647,8090.6,26543.9,204.0,,,U 4.2,,,,,,0,,,,,,,30.9,,,,,,,,,,,,,,,,,
1174.75,51.372429,4.301305,8092.3,26549.5,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175.0,51.371975,4.300961,8094.0,26555.1,204.0,,,U 4.4,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2337,2322,,,,,411.1,,,-20.25,0.694,Display - IAS (1),435,280.5,E004 19.85,,
1175.25,51.371521,4.300615,8095.7,26560.8,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175.5,51.371071,4.300266,8097.5,26566.5,204.0,,,U 4.4,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
1175.75,51.370621,4.299916,8099.3,26572.4,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.0,51.370167,4.299565,8101.1,26578.4,204.0,,,U 4.2,,97.6,97.5,97.5,,0,False (0),False (0),False (0),False (0),-0.4,0,,2337,2322,,,,,411.6,,,-20.25,0.695,Display - IAS (1),435.5,280.8,,,
1176.25,51.369717,4.299215,8102.9,26584.5,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.5,51.369263,4.298864,8104.8,26590.6,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176.75,51.368809,4.298514,8106.8,26597.2,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177.0,51.368355,4.298163,8109.0,26604.2,204.0,,23,U 4.2,,,,,0,,False (0),False (0),False (0),False (0),-0.4,0,,2337,2322,,,,,413.3,,,-20.25,0.698,Display - IAS (1),435.5,282,,,
1177.25,51.367905,4.297813,8111.2,26611.7,204.0,,,U 4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177.5,51.367451,4.297462,8113.6,26619.4,204.0,,23.5,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177.75,51.367001,4.297112,8115.8,26626.7,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178.0,51.36655,4.296762,8117.9,26633.4,204.0,,,U 4.4,96.13,,97.63,97.63,,,False (0),False (0),False (0),False (0),-0.4,0,29.5,2330,2322,,,,,413.9,,,-20.25,0.698,Display - IAS (1),436,282.3,,N51 21.17,
1178.25,51.366096,4.296411,8119.7,26639.4,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178.5,51.365646,4.296061,8121.4,26645.1,204.0,,,U 4.4,,,,,,0,,,,,,,27.4,,,,,,,,,,,,,,,,,
1178.75,51.365192,4.29571,8123.2,26651.0,204.0,,,U 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179.0,51.364738,4.295359,8125.2,26657.5,204.0,,,U 4.2,,,,,,,False (0),False (0),False (0),False (0),-0.4,0,,2322,2322,,,,,415,,,-20.25,0.701,Display - IAS (1),436,283,E004 19.51,,
